train_id,name,item_condition_id,category_name,category_name 1,category_name 2,category_name 3,category_name 4,category_name 5,brand_name,price,high_priced,shipping,item_description,has_offer
41085,iPad Mini 16gb,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,124.0,1,0,"iPad Mini first generation. 64gb of storage. Shows slight signs of use but nothing major. Has scratch mark on the back where an engraving was taken off. Works great and comes with otter box defender series case, a Logitech Bluetooth keyboard, and a carrying case. Also comes with a power cord.",0
41453,Samsung Galaxy Tab 3,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Samsung,50.0,0,1,"Model GT P6210 16 gb 7"" screen. Like new condition. Ships free in one day. Get it in 3-4 days",0
41730,"iPad Air luxury leather case , Air 1/2",1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,10.0,0,1,Brand new free shipping Price is firm Check out my store for more cases Fits for iPad Air 1/2,0
42370,Kindle Fire 1st Generation,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,34.0,0,0,"Comes with case & charger 16gb 8.5"" x 5.5"" ---------- Please be fair. No demands. I am open to bundles. Ask for SELF SHIPMENT details & be willing to provide your address for shipping calculation (Messanger app or text, you name it) The prepaid label has your address too, so either way it's the same info. Self shipment may be higher or lower depending on distance. We'll do business with the cheapest shipping price",0
42407,iPad mini 2 wifi + cellular 128GB AT&T,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,256.0,1,0,"This is about a week old. I was going to write my sermons on it, but I have a Samsung tab and that is more simple to use. No scratches, original box and everything that comes with it when you purchase it!!",0
42933,Samsung Galaxy Tab 3,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Samsung,118.0,1,0,"Samsung tab 4 with t-mobile can be used on phone plan also comes with purple case, can use Wifi if you don't want on a phone plan to use as normal tablet",0
42937,Kindle Keyboard 3G,4,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,26.0,0,0,"This item works perfectly and has been a great product! Personally, I do not really like the ""digital book"" feel and would rather read on actual book. Comes with charger cord but cord does not work very well.",0
43307,"IPad Mini Case Fits Ipad Mini 1, 2, 3",1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,10.0,0,0,"Brand New Ipad Case with free shipping Fits IPad Mini IPad Mini 2 IPad Mini 3 Material is soft silicone and hard pc. Durable and safe. Lasting color and not easily deformed. Provides your device from shocks, damages, dusts and scratches. Kick stand design is extremely convenient and excellent for video and chatting. Easy access to all ports, sensors, speakers, cameras and all features. Designed specifically for iPad Mini 1/2/3, not for ipad mini 4.",0
43341,Kocaso,4,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,35.0,0,0,Mini laptop,0
44012,Clamshell Styled iPad Mini Laptop Case,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,30.0,0,1,"In perfect condition! Used once for class (but I realized I like taking handwritten notes better). Connects with Bluetooth and comes with charging cable. *iPad mini not included *Not made by Apple, purchased on Amazon",0
44590,iPod 5th Generation,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,35.0,0,1,No description yet,0
44926,iPad mini,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,130.0,1,1,iPad mini for sale wit case and charger,1
45225,Tablet,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,49.0,0,0,I have a new Never used tablet It comes with charger and a purple case I bought extra for it Will come in original box,0
45305,iPod Nano,4,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,14.0,0,0,Pink iPod Nano 4GB. The top is popped up but still works and locks if you hold down the top. Has been restored to original settings!,0
46757,FREE SHIP TONIGHT ON ELECTRONICS,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,18.0,0,1,"Little word learners will have hours of fun playing with the Smooth Touch Alphabet Tablet by Kids Delight. Educational toys offer 6 interactive game modes to learn about letters, first words, spelling and phonics. Bilingual toys are Spanish/English. Features 35 touch-sensitive icons. No reading required. Helps youngsters learn motor skills, memory skills and shapes and colors. Requires 2 AA batteries (included). Ages 3 and up. Certifications: Meets ASTM Standards Manufacturer's Suggested Age: 3 Years and Up Includes: instructions Features: speaks phrases, multiple modes of play, sound effects, lights up, multiple activities Educational Focus: Teaching Aid, Shapes and Colors, Letters and Numbers, Motor Skills, Memory Skills Languages: English",1
47471,iPad mini NEW,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,184.0,1,0,"took out box to take pictures . i have an ipod and iphone no need for this. RETAILS [rm] !!! :) ACCEPTING REASONABLE OFFERS tags- american eagle, aeropostale, hollister, forever 21, urban outfitters, charlotte russe, rue 21, victoria secret, PINK, bath and body works, slime, ultra, sephora simply southern, vineyard vines, h&m michael kors, adidas, abercrombie and fitch, justice, ivory ella",0
48288,iPad mini,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,76.0,0,0,Minor crack Still works Willing to drop price,0
49407,iPad,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,75.0,0,1,"Apple iPad, used a couple of times. Works fine.",0
50458,Ipad Mini 16gb White,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,126.0,1,0,"This is a great condition iPad with a mint screen and very light scratching on the reverse. You get the iPad mini, box and a very nice 2 prong travel charger with lightning cord which allows you to charge 2 USB devices. Great when you travel. Will be cleared of all data, reset to factory settings ready for a new owner I ship quickly via USPS",0
52015,iPad Pro Smart Cover,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,76.0,0,0,This is the apple iPad Pro 9.7 Smart Keyboard cover. Excellent condition.,0
52151,Galaxy Tab 2 10 inches,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Samsung,96.0,0,1,"Used, few scratches. Comes with a case and adapter.",0
52318,iPad Mini 16gb,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,141.0,1,0,"iPad mini sliver 16 GB cloud unlocked brought new 5 months ago ,a few cracks as seen in pics fully functional but does sometimes glitch I think a reset would fix it .",0
53098,Intuos Wacom Art Tablet,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Wacom,95.0,0,1,"Like brand new, just want my money back, I don't need it anymore. All included Free shipping on 2 or more items, I bundle!!!",0
53835,Black Mini earphone,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,9.0,0,1,BRAND NEW FREE SHIPPING,0
53854,"SPECK smartshell Macbook Air 13"" case",1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,15.0,0,1,"100% Authentic Speck smartshell  cases slim case cover shell matte black MacBook Air  13"" 2010-2016 Genuine Speck products !!! Made in USA *Take a look on my listing for other colors and style !!! Brand : Speck •2 pcs Condition : Brand new in box ! •Free shipping with tracking in US Notes: USPS update the tracking number at night , there's no update on weekend MSRP [rm] #1 best-selling protection. Equip your laptop with the #1 best-selling hardshell case Show your colors. Dress your MacBook Air in vivid color with a crystal finish. On-the-go protection. Form-fitting, glossy hard shell keeps scuffs and scratches at bay. Stay cool. Rubberized anti-tilt feet and vent slots keep your MacBook from overheating. Sleek design. Ultra-thin and lightweight two-piece design is easy to snap on and off.",0
53888,On hold! Silver apple ipad mini 16gb,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,96.0,0,0,Works great no cracks comes with screen protector and a gold case DO NOT BUY,0
54054,NEW iPad 2/3/4 Magnetic Cover/Case,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,16.0,0,0,NEW iPad 2/3/4 Magnetic Cover/Case Brand New! Ultra-thin frosted back cover fits your iPad 2/3/4 perfectly! The magnetic front cover folds to stand up your iPad in two different ways. MSRP [rm],0
54111,iPad,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,125.0,1,1,"iPad 3 generation, 32 gb. Wifi Screen is perfect, minor scratches on the back, nothing too bad. Comes with cord and charger",0
54185,Touch screen stylus,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,5.0,0,1,No description yet,0
54436,Nabi,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,51.0,0,0,New - Only used once always have been inbox. My son liked his iPad better. Taking reasonable offer,1
54515,Roku 2md generations,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Roku,12.0,0,1,Doesn't have the cables or charged,0
54753,Samsung Tab 2 10.1,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,70.0,0,1,White tab 5 no charger,0
55435,iPad 1st generation,4,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,66.0,0,0,"iPad 1st Generation 64GB AT&T + 3G (Unlocked) MC825/LLA. These iPad has normal wear on back, and is updated to iOS 5.1.1. (Latest version of iOS it can have) Will be reset to Factory settings when sold. I personally think that these older iPads are great for small kids. My daughter mostly watched videos on YouTube with it. Comes with charger, Case, adapter thingy, and original box.",0
55457,iPad 1st generation,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,66.0,0,0,iPad 1st Generation 16Gb in very good condition as you are looking it on the website,0
56023,IPad Mini 3 (FREE SHIPPING),2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,190.0,1,1,"Looking to sell my cute little mini iPad 2!!! In PERFECT condition (this is actually the first time it's been out of the case since I got it 2 years ago) I only used it to play games and for Netflix so I never really used it too often. I just have no use for it. iPad mini 2 model, 16 gb, white front with the silver back, wifi & cellular data, bought it from AT&T, has Retina display. Overall works perfectly never had any issues with it, no scratches nothing!! :) including the case too!!",0
56626,Like New iPad with Retina Display,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,100.0,0,1,"This iPad with Retina Display 16GB (3rd Generation) is like new, not a single scratch on this product! Comes with original charger and power cord, and ships in its original box! 9.7 Retina Display; 2048 x 1536 Resolution Apple iOS 6; Dual-Core A6X Chip with Quad-Core Graphics 5 MP iSight Camera; 1080p HD Video Recording Wi-Fi (802.11a/b/g/n); 16 GB Capacity Up to 10 Hours of Battery Life; 1.44 lbs",0
56920,Ipod touch 5th gen,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,120.0,1,1,Excellent Condition!! Used Twice don't use because I use my iPhone more!! BOX ONLY!! MUST HAVE RATINGS!! PRICE FIRM!!,0
58217,Apple IPad 2 16gb,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,117.0,1,0,Good condition comes with charger normal wear & tear,0
58376,Max Case THE SHIELD for iPad Mini,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,10.0,0,1,Fits iPad Mini with Retina and iPad Mini Thick walls and corners for protection With screen protector Color Black,0
59366,iHome Stylus Pen,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,7.0,0,1,"New iHome stylus pen Doubles as a ballpoint pen Tags: ballpoint pen , iHome , cell phone accessories , iPad , iPhone",0
59812,IPad Mini First Generation 16GBS,4,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,64.0,0,0,"Needs a new screen but still works just sometimes the screen acts up because of the crack that it has , has some scratches on back but not really noticeable",0
59919,ON HOLD FQ17W Wifi!,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,14.0,0,0,Brand new never used!,0
60297,IPad Mini 1st Gen 16 GB,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,106.0,1,0,This perfect condition iPad Mini is being sold because i used to use it all the time and never had any flaws because i have recently gotten an iphone.,0
60751,"2 IPad Mini Cases Fits Ipad Mini 1, 2, 3",1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,16.0,0,0,"2 Brand New Ipad Case 1 pink and 1 blue Fits IPad Mini IPad Mini 2 IPad Mini 3 Material is soft silicone and hard pc. Durable and safe. Lasting color and not easily deformed. Provides your device from shocks, damages, dusts and scratches. Kick stand design is extremely convenient and excellent for video and chatting. Easy access to all ports, sensors, speakers, cameras and all features. Designed specifically for iPad Mini 1/2/3, not for ipad mini 4.",0
61845,Despicable Me Minion iPad Mini Case,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,7.0,0,0,"Functional for iPad Mini 1,2,& 3",0
